      0.1000000    -19.1503906   4999.6207423
      0.1000000    -19.1442871   5034.8568597
      0.1000000    -19.1381836   5070.2840199
      0.1000000    -19.1320801   5105.9049672
      0.1000000    -19.1259766   5141.7223834
      0.1000000    -19.1198730   5177.7388942
      0.1000000    -19.1137695   5213.9570661
      0.1000000    -19.1076660   5250.3794122
      0.1000000    -19.1015625   5287.0083905
      0.1000000    -19.0954590   5323.8464087
      0.1000000    -19.0893555   5360.8958227
      0.1000000    -19.0832520   5398.1589415
      0.1000000    -19.0771484   5435.6380261
      0.1000000    -19.0710449   5473.3352935
      0.1000000    -19.0649414   5511.2529164
      0.1000000    -19.0588379   5549.3930269
      0.1000000    -19.0527344   5587.7577161
      0.1000000    -19.0466309   5626.3490377
      0.1000000    -19.0405273   5665.1690079
      0.1000000    -19.0344238   5704.2196089
      0.1000000    -19.0283203   5743.5027882
      0.1000000    -19.0222168   5783.0204628
      0.1000000    -19.0161133   5822.7745181
      0.1000000    -19.0100098   5862.7668120
      0.1000000    -19.0039062   5902.9991739
      0.1000000    -18.9978027   5943.4734084
      0.1000000    -18.9916992   5984.1912950
      0.1000000    -18.9855957   6025.1545908
      0.1000000    -18.9794922   6066.3650306
      0.1000000    -18.9733887   6107.8243296
      0.1000000    -18.9672852   6149.5341834
      0.1000000    -18.9611816   6191.4962702
      0.1000000    -18.9550781   6233.7122515
      0.1000000    -18.9489746   6276.1837736
      0.1000000    -18.9428711   6318.9124683
      0.1000000    -18.9367676   6361.8999544
      0.1000000    -18.9306641   6405.1478385
      0.1000000    -18.9245605   6448.6577165
      0.1000000    -18.9184570   6492.4311738
      0.1000000    -18.9123535   6536.4697869
      0.1000000    -18.9062500   6580.7751239
      0.1000000    -18.9001465   6625.3487459
      0.1000000    -18.8940430   6670.1922070
      0.1000000    -18.8879395   6715.3070559
      0.1000000    -18.8818359   6760.6948362
      0.1000000    -18.8757324   6806.3570874
      0.1000000    -18.8696289   6852.2953452
      0.1000000    -18.8635254   6898.5111425
      0.1000000    -18.8574219   6945.0060101
      0.1000000    -18.8513184   6991.7814769
      0.1000000    -18.8452148   7038.8390708
      0.1000000    -18.8391113   7086.1803190
      0.1000000    -18.8330078   7133.8067487
      0.1000000    -18.8269043   7181.7198875
      0.1000000    -18.8208008   7229.9212637
      0.1000000    -18.8146973   7278.4124072
      0.1000000    -18.8085938   7327.1948491
      0.1000000    -18.8024902   7376.2701227
      0.1000000    -18.7963867   7425.6397639
      0.1000000    -18.7902832   7475.3053111
      0.1000000    -18.7841797   7525.2683055
      0.1000000    -18.7780762   7575.5302921
      0.1000000    -18.7719727   7626.0928189
      0.1000000    -18.7658691   7676.9574382
      0.1000000    -18.7597656   7728.1257060
      0.1000000    -18.7536621   7779.5991827
      0.1000000    -18.7475586   7831.3794331
      0.1000000    -18.7414551   7883.4680267
      0.1000000    -18.7353516   7935.8665378
      0.1000000    -18.7292480   7988.5765456
      0.1000000    -18.7231445   8041.5996344
      0.1000000    -18.7170410   8094.9373938
      0.1000000    -18.7109375   8148.5914188
      0.1000000    -18.7048340   8202.5633099
      0.1000000    -18.6987305   8256.8546730
      0.1000000    -18.6926270   8311.4671199
      0.1000000    -18.6865234   8366.4022680
      0.1000000    -18.6804199   8421.6617407
      0.1000000    -18.6743164   8477.2471672
      0.1000000    -18.6682129   8533.1601827
      0.1000000    -18.6621094   8589.4024285
      0.1000000    -18.6560059   8645.9755520
      0.1000000    -18.6499023   8702.8812066
      0.1000000    -18.6437988   8760.1210521
      0.1000000    -18.6376953   8817.6967543
      0.1000000    -18.6315918   8875.6099856
      0.1000000    -18.6254883   8933.8624244
      0.1000000    -18.6193848   8992.4557555
      0.1000000    -18.6132812   9051.3916701
      0.1000000    -18.6071777   9110.6718659
      0.1000000    -18.6010742   9170.2980467
      0.1000000    -18.5949707   9230.2719230
      0.1000000    -18.5888672   9290.5952116
      0.1000000    -18.5827637   9351.2696359
      0.1000000    -18.5766602   9412.2969255
      0.1000000    -18.5705566   9473.6788168
      0.1000000    -18.5644531   9535.4170524
      0.1000000    -18.5583496   9597.5133817
      0.1000000    -18.5522461   9659.9695604
      0.1000000    -18.5461426   9722.7873507
      0.1000000    -18.5400391   9785.9685216
      0.1000000    -18.5339355   9849.5148483
      0.1000000    -18.5278320   9913.4281128
      0.1000000    -18.5217285   9977.7101035
      0.1000000    -18.5156250  10042.3626156
